Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temp_diff,Power,Torque_per_wear,Type_L,Type_M
300.1,309.2,1533,37.0,101,0,9.099999999999966,5939.809230142221,0.3627450980392157,1,0
300.0,309.0,1622,31.8,103,0,9.0,5401.403081170003,0.3057692307692308,0,0
300.0,309.1,1791,28.2,108,0,9.100000000000023,5288.99689602456,0.25871559633027524,1,0
300.0,309.1,1631,28.3,110,0,9.100000000000023,4833.5811529846715,0.25495495495495496,1,0
300.0,309.0,2174,16.9,112,0,9.0,3847.466634949371,0.14955752212389378,1,0
300.1,309.0,1314,58.2,114,0,8.899999999999977,8008.422328824958,0.5060869565217392,1,0
300.1,309.1,1478,46.9,116,0,9.0,7258.984929335599,0.4008547008547008,1,0
300.1,309.2,1783,27.3,118,0,9.099999999999966,5097.328328229047,0.22941176470588237,1,0
300.1,309.2,1385,46.1,120,0,9.099999999999966,6686.1992847575975,0.38099173553719007,0,1
300.0,309.2,1444,43.6,123,0,9.199999999999989,6592.988230725587,0.35161290322580646,1,0
300.1,309.3,1841,23.0,125,0,9.199999999999989,4434.148591031753,0.18253968253968253,1,0
300.1,309.4,1349,56.2,127,0,9.299999999999955,7939.202570690862,0.4390625,0,1
300.1,309.3,1340,56.0,130,0,9.199999999999989,7858.170424179269,0.42748091603053434,1,0
299.9,309.2,1539,43.2,132,0,9.300000000000011,6962.271975179557,0.324812030075188,0,1
300.0,309.3,1932,21.8,135,0,9.300000000000011,4410.544758227783,0.16029411764705884,0,1
300.0,309.3,1407,43.9,138,0,9.300000000000011,6468.25653040256,0.31582733812949637,0,1
300.1,309.3,1712,28.5,141,0,9.199999999999989,5109.486291798439,0.2007042253521127,1,0
300.1,309.4,1329,55.2,143,0,9.299999999999955,7682.325011382337,0.38333333333333336,0,0
300.1,309.2,1441,42.9,148,0,9.099999999999966,6473.660069766735,0.2879194630872483,1,0
300.0,309.2,1610,32.1,150,0,9.199999999999989,5412.021664339137,0.21258278145695364,1,0
300.0,309.1,1474,45.2,152,0,9.100000000000023,6976.93274089631,0.2954248366013072,0,1
300.0,309.1,1624,30.8,155,0,9.100000000000023,5237.998375281286,0.19743589743589743,0,1
300.1,309.3,1520,38.2,158,0,9.199999999999989,6080.447861267926,0.24025157232704406,0,0
300.1,309.3,1448,45.8,163,0,9.199999999999989,6944.846607927644,0.2792682926829268,0,0
300.0,309.3,1558,29.7,168,0,9.300000000000011,4845.655340749969,0.1757396449704142,1,0
300.0,309.3,2293,16.3,170,0,9.300000000000011,3913.995095376892,0.09532163742690059,0,1
300.0,309.3,1397,51.2,173,0,9.300000000000011,7490.227092590832,0.2942528735632184,1,0
300.0,309.3,1972,22.0,175,0,9.300000000000011,4543.161856111319,0.125,1,0
299.9,309.2,1574,36.5,177,0,9.300000000000011,6016.254651379573,0.2050561797752809,0,1
299.9,309.2,1560,38.9,180,0,9.300000000000011,6354.813619681433,0.2149171270718232,1,0
299.9,309.2,1353,49.8,182,0,9.300000000000011,7055.954268109603,0.2721311475409836,0,1
299.9,309.2,1389,51.2,185,0,9.300000000000011,7447.33388089382,0.2752688172043011,0,1
299.9,309.1,1513,43.8,188,0,9.200000000000045,6939.715339926781,0.23174603174603173,0,1
299.8,309.1,1578,42.1,191,0,9.300000000000011,6956.931267668453,0.21927083333333333,1,0
299.8,309.0,1467,37.3,193,0,9.199999999999989,5730.170752368174,0.19226804123711339,0,0
299.9,309.1,1412,48.3,198,0,9.200000000000045,7141.845411258749,0.24271356783919595,1,0
299.8,309.1,1668,30.3,200,0,9.300000000000011,5292.578311649652,0.15074626865671642,1,0
299.8,309.2,1678,29.8,202,0,9.399999999999977,5236.448522905515,0.14679802955665025,0,1
299.8,309.1,1612,35.4,205,0,9.300000000000011,5975.811881952361,0.17184466019417474,1,0
299.8,309.1,1485,39.9,207,0,9.300000000000011,6204.802570472521,0.19182692307692306,1,0
299.8,309.1,1456,39.4,209,0,9.300000000000011,6007.3953600964505,0.1876190476190476,0,1
299.8,309.2,1504,38.7,212,0,9.399999999999977,6095.1924027887735,0.18169014084507043,1,0
299.9,309.2,1491,44.3,214,0,9.300000000000011,6916.875961335182,0.20604651162790696,1,0
299.9,309.2,1525,33.2,0,0,9.300000000000011,5301.961201708375,33.2,0,0
300.0,309.2,1759,27.9,5,0,9.199999999999989,5139.237174227935,4.6499999999999995,1,0
299.8,309.1,1355,56.7,7,0,9.300000000000011,8045.461706210782,7.0875,0,1
299.9,309.1,1345,56.8,10,0,9.200000000000045,8000.170412121527,5.163636363636363,0,1
299.9,309.2,1683,30.5,13,0,9.300000000000011,5375.422109924816,2.1785714285714284,0,1
299.9,309.2,1658,34.8,16,0,9.300000000000011,6042.162318796178,2.0470588235294116,1,0
300.0,309.2,1566,34.4,18,0,9.199999999999989,5641.295096198119,1.8105263157894735,1,0
300.1,309.3,1469,43.9,20,0,9.199999999999989,6753.282759887251,2.0904761904761906,0,1
300.2,309.5,1458,46.9,23,0,9.300000000000011,7160.757799033358,1.9541666666666666,0,1
300.1,309.4,1858,23.6,26,0,9.299999999999955,4591.835598290937,0.8740740740740741,1,0
300.1,309.4,1563,40.8,28,0,9.299999999999955,6678.020671882751,1.4068965517241379,0,0
300.1,309.4,2141,17.9,33,0,9.299999999999955,4013.269423230329,0.526470588235294,1,0
300.0,309.3,1473,46.0,35,0,9.300000000000011,7095.601167397907,1.2777777777777777,1,0
300.0,309.4,1498,38.5,37,0,9.399999999999977,6039.502437016138,1.013157894736842,0,0
300.1,309.4,1568,39.7,42,0,9.299999999999955,6518.762868296773,0.9232558139534884,1,0
300.1,309.4,1694,27.4,44,0,9.299999999999955,4860.63026573208,0.6088888888888888,1,0
300.0,309.4,1499,35.7,46,0,9.399999999999977,5604.004391400009,0.7595744680851064,1,0
300.0,309.5,1717,28.3,48,0,9.5,5088.4480929948995,0.5775510204081633,1,0
300.1,309.5,1462,42.8,50,0,9.399999999999977,6552.692068955543,0.8392156862745097,0,1
300.1,309.6,1642,34.5,53,0,9.5,5932.269407773606,0.6388888888888888,1,0
300.1,309.6,1760,25.4,55,0,9.5,4681.391932869271,0.45357142857142857,1,0
300.1,309.5,1660,32.7,57,0,9.399999999999977,5684.397747405372,0.5637931034482759,1,0
300.1,309.5,1557,40.6,59,0,9.399999999999977,6619.775544085197,0.6766666666666666,1,0
300.2,309.6,1442,49.2,61,0,9.400000000000034,7429.48963462143,0.7935483870967742,0,0
300.2,309.6,1359,51.5,66,0,9.400000000000034,7329.178581192307,0.7686567164179104,1,0
300.4,309.8,1342,52.5,68,0,9.400000000000034,7378.030346955629,0.7608695652173914,1,0
300.4,309.9,1435,54.8,70,0,9.5,8234.952103099806,0.7718309859154929,1,0
300.4,309.9,1567,36.5,72,0,9.5,5989.498753946501,0.5,1,0
300.4,309.9,1376,43.5,74,0,9.5,6268.1056624423545,0.58,1,0
300.4,309.9,1513,38.7,76,0,9.5,6131.666293496951,0.5025974025974026,0,0
300.4,309.9,2563,12.8,81,1,9.5,3435.478174357607,0.15609756097560976,0,0
300.5,310.0,1521,45.1,86,0,9.5,7183.471513918812,0.5183908045977011,1,0
300.6,310.0,1658,34.7,88,0,9.399999999999977,6024.799783397339,0.38988764044943824,1,0
300.6,310.0,1419,42.4,90,0,9.399999999999977,6300.526898627401,0.46593406593406594,0,0
300.6,310.0,1478,36.3,95,0,9.399999999999977,5618.361469826914,0.378125,0,1
300.5,310.0,1415,43.5,98,0,9.5,6445.762727002858,0.4393939393939394,0,1
300.5,309.9,1780,26.5,101,0,9.399999999999977,4939.630848994351,0.25980392156862747,0,1
300.4,309.7,1440,42.8,104,0,9.300000000000011,6454.08794753487,0.4076190476190476,0,1
300.4,309.8,1448,39.7,107,0,9.400000000000034,6019.877954906714,0.36759259259259264,0,0
300.4,309.7,1500,35.2,112,0,9.300000000000011,5529.203070318036,0.3115044247787611,0,0
300.4,309.8,1513,32.9,117,0,9.400000000000034,5212.708554419888,0.2788135593220339,1,0
300.5,309.8,1428,43.8,119,0,9.300000000000011,6549.843691616287,0.365,1,0
300.5,309.8,1473,42.3,121,0,9.300000000000011,6524.868030020249,0.3467213114754098,0,1
300.5,309.9,1483,49.3,124,0,9.399999999999977,7656.260264333052,0.3944,0,1
300.4,309.7,1534,42.5,127,0,9.300000000000011,6827.204435026219,0.33203125,1,0
300.5,309.8,1367,54.0,129,0,9.300000000000011,7730.202883423045,0.4153846153846154,1,0
300.4,309.7,1467,36.9,131,0,9.300000000000011,5668.721200063958,0.27954545454545454,1,0
300.4,309.7,1488,42.2,133,0,9.300000000000011,6575.730415081868,0.3149253731343284,0,1
300.4,309.7,1679,30.1,136,0,9.300000000000011,5292.316512261853,0.2197080291970803,1,0
300.4,309.8,1409,47.5,138,0,9.400000000000034,7008.63141077103,0.34172661870503596,0,0
300.4,309.7,1367,51.2,143,0,9.300000000000011,7329.377548727036,0.35555555555555557,0,1
300.4,309.8,1314,63.1,146,0,9.400000000000034,8682.6709441384,0.42925170068027213,1,0
300.5,309.9,1480,40.0,148,0,9.399999999999977,6199.409503083858,0.2684563758389262,1,0
300.4,309.8,1549,38.9,150,0,9.400000000000034,6310.004036465731,0.2576158940397351,1,0
300.4,309.7,1685,31.3,152,0,9.300000000000011,5522.972244888417,0.2045751633986928,1,0
300.4,309.6,1536,34.5,154,0,9.200000000000045,5549.309263301011,0.22258064516129034,1,0
300.4,309.7,1539,37.7,156,0,9.300000000000011,6075.871607969197,0.24012738853503188,0,1
300.4,309.7,1384,45.1,159,0,9.300000000000011,6536.439562960972,0.281875,1,0
300.4,309.6,1614,30.3,161,0,9.200000000000045,5121.235848322866,0.18703703703703703,0,1
300.4,309.6,1675,35.5,164,0,9.200000000000045,6226.898438802769,0.21515151515151515,0,1
300.4,309.7,1685,32.3,167,0,9.300000000000011,5699.425032265043,0.19226190476190474,0,1
300.4,309.6,1386,56.9,170,0,9.200000000000045,8258.555935903776,0.3327485380116959,1,0
300.3,309.6,1488,41.3,172,0,9.300000000000011,6435.489719025619,0.23872832369942196,0,1
300.3,309.6,1624,32.6,175,0,9.300000000000011,5544.115163447075,0.18522727272727274,1,0
300.3,309.6,1600,34.6,177,0,9.300000000000011,5797.285643424366,0.1943820224719101,1,0
300.3,309.6,1468,44.7,179,0,9.300000000000011,6871.668443050027,0.24833333333333335,1,0
300.3,309.6,1435,45.4,181,0,9.300000000000011,6822.387326290715,0.24945054945054945,1,0
300.2,309.5,1564,33.4,183,0,9.300000000000011,5470.308680038739,0.18152173913043476,0,1
300.2,309.4,1329,53.6,186,0,9.199999999999989,7459.648924095893,0.28663101604278074,0,1
300.1,309.3,1570,36.8,189,0,9.199999999999989,6050.288571793463,0.19368421052631576,1,0
300.2,309.4,1433,48.8,191,0,9.199999999999989,7323.094363419855,0.25416666666666665,0,1
300.2,309.4,1527,37.0,194,0,9.199999999999989,5916.561444505656,0.18974358974358974,1,0
300.1,309.3,1443,50.3,196,0,9.199999999999989,7600.863513874753,0.25532994923857866,0,1
300.1,309.3,1616,32.0,199,0,9.199999999999989,5415.267976747846,0.16,1,0
300.1,309.3,1654,31.0,201,0,9.199999999999989,5369.400724005434,0.15346534653465346,1,0
300.1,309.3,1685,27.1,203,0,9.199999999999989,4781.870537906585,0.13284313725490196,1,0
300.2,309.4,1456,48.8,205,0,9.199999999999989,7440.631816566161,0.23689320388349513,0,1
300.2,309.4,1752,27.8,208,0,9.199999999999989,5100.4385049561015,0.13301435406698564,0,1
300.1,309.2,1438,51.0,211,0,9.099999999999966,7679.9374009656085,0.24056603773584906,0,1
300.1,309.1,1551,33.7,214,0,9.0,5473.565464422962,0.15674418604651164,1,0
300.1,309.2,1599,30.1,216,0,9.099999999999966,5040.1513419337125,0.13870967741935483,1,0
300.1,309.2,1732,33.7,218,0,9.099999999999966,6112.32455472635,0.1538812785388128,0,1
300.1,309.2,1418,39.8,221,0,9.099999999999966,5910.005987835167,0.17927927927927928,0,1
300.0,309.1,1401,44.5,0,0,9.100000000000023,6528.700773057628,44.5,1,0
300.0,309.0,1454,51.7,2,0,9.0,7871.972487904041,17.233333333333334,1,0
300.0,309.2,1635,32.4,4,0,9.199999999999989,5547.424307708856,6.4799999999999995,0,1
300.0,309.1,1489,40.3,7,0,9.100000000000023,6283.886929538887,5.0375,1,0
300.0,309.1,1465,40.6,9,0,9.100000000000023,6228.626314762244,4.0600000000000005,1,0
300.0,309.1,1463,45.7,11,0,9.100000000000023,7001.468579520846,3.8083333333333336,0,1
300.1,309.1,1560,35.4,14,0,9.0,5783.043756728091,2.36,0,0
300.1,309.2,1454,44.4,19,0,9.099999999999966,6760.456063112948,2.2199999999999998,0,1
300.2,309.1,1479,47.0,22,0,8.900000000000034,7279.38433763291,2.0434782608695654,1,0
300.2,309.2,1430,43.4,24,0,9.0,6499.117442236326,1.736,1,0
300.1,309.1,1533,38.0,26,0,9.0,6100.344614740659,1.4074074074074074,0,1
300.1,309.0,1404,54.8,29,0,8.899999999999977,8057.054183102527,1.8266666666666667,1,0
300.1,308.9,1548,38.4,31,0,8.799999999999955,6224.87734752896,1.2,0,1
300.1,309.0,1612,33.0,34,0,8.899999999999977,5570.672093345421,0.9428571428571428,0,1
300.2,309.0,1642,31.2,37,0,8.800000000000011,5364.834942682217,0.8210526315789474,0,1
300.2,309.1,1406,42.2,40,0,8.900000000000034,6213.358174465797,1.0292682926829269,0,1
300.3,309.2,1587,31.4,43,0,8.899999999999977,5218.373893171861,0.7136363636363636,1,0
300.3,309.2,1364,47.6,45,0,8.899999999999977,6799.076708801078,1.0347826086956522,0,1
300.3,309.2,1462,51.4,48,0,8.899999999999977,7869.354494026049,1.0489795918367346,1,0
300.3,309.2,1649,32.4,50,0,8.899999999999977,5594.925188631134,0.6352941176470588,1,0
300.4,309.2,1752,29.0,52,0,8.800000000000011,5320.601318119674,0.5471698113207547,1,0
300.4,309.3,1396,51.2,54,0,8.900000000000034,7484.865441128706,0.9309090909090909,0,0
300.5,309.4,2179,16.3,59,0,8.899999999999977,3719.40484641354,0.27166666666666667,0,1
300.5,309.5,1653,27.6,62,0,9.0,4777.608443873214,0.4380952380952381,1,0
300.6,309.5,2025,21.4,64,0,8.899999999999977,4538.030588110456,0.3292307692307692,1,0
300.6,309.6,1426,53.6,66,0,9.0,8004.107874914027,0.8,1,0
300.6,309.6,1503,38.4,68,0,9.0,6043.921610682187,0.5565217391304348,0,1
300.7,309.6,1525,36.5,71,0,8.900000000000034,5828.963369348062,0.5069444444444444,0,1
300.6,309.6,1423,49.1,74,0,9.0,7316.695986382045,0.6546666666666667,1,0
300.7,309.7,1435,44.7,76,0,9.0,6717.196332273017,0.5805194805194805,0,1
300.6,309.5,1495,36.5,79,0,8.899999999999977,5714.295237492034,0.45625,0,0
300.6,309.5,1557,33.8,84,0,8.899999999999977,5511.044664780286,0.39764705882352935,0,1
300.6,309.4,1474,40.7,87,0,8.799999999999955,6282.326605187606,0.4625,1,0
300.5,309.3,1465,46.0,89,0,8.800000000000011,7057.064297513872,0.5111111111111111,1,0
300.5,309.3,1589,34.9,91,0,8.800000000000011,5807.349211891365,0.3793478260869565,0,1
300.5,309.3,1475,46.8,94,0,8.800000000000011,7228.804695910114,0.49263157894736836,1,0
300.6,309.4,1442,43.2,96,0,8.799999999999955,6523.454313326134,0.44536082474226807,1,0
300.6,309.4,1556,36.0,98,0,8.799999999999955,5865.981802782862,0.36363636363636365,1,0
300.7,309.3,1425,45.3,100,0,8.600000000000023,6759.921992361836,0.44851485148514847,1,0
300.7,309.3,1580,38.3,102,0,8.600000000000023,6337.0112613110905,0.3718446601941747,1,0
300.8,309.4,1474,40.7,104,0,8.599999999999966,6282.326605187606,0.38761904761904764,0,0
300.8,309.4,1489,38.4,109,0,8.599999999999966,5987.624270329858,0.34909090909090906,1,0
300.8,309.4,1946,20.5,111,0,8.599999999999966,4177.585190988587,0.18303571428571427,1,0
300.8,309.4,1342,62.4,113,1,8.599999999999966,8769.316069524404,0.5473684210526316,0,1
300.9,309.5,1758,26.8,116,0,8.600000000000023,4933.808430609698,0.22905982905982908,0,1
300.9,309.4,1724,25.6,119,0,8.5,4621.743560353112,0.21333333333333335,0,1
301.0,309.5,1430,48.5,122,0,8.5,7262.838616324005,0.3943089430894309,1,0
300.9,309.5,1612,35.2,124,0,8.600000000000023,5942.050232901783,0.2816,1,0
300.9,309.5,1469,43.4,126,0,8.600000000000023,6676.366099751861,0.3417322834645669,0,0
300.9,309.6,1384,42.4,131,0,8.700000000000045,6145.122782029826,0.3212121212121212,1,0
301.0,309.6,1724,28.1,133,0,8.600000000000023,5073.085704918846,0.20970149253731343,1,0
301.0,309.6,1397,48.0,135,0,8.600000000000023,7022.087899303905,0.35294117647058826,0,1
301.0,309.6,1588,32.7,138,0,8.600000000000023,5437.845555951645,0.2352517985611511,0,1
301.0,309.7,1468,42.0,141,0,8.699999999999989,6456.601221657744,0.29577464788732394,1,0
301.0,309.8,1594,31.1,143,0,8.800000000000011,5191.314308448942,0.21597222222222223,0,1
301.0,309.7,1511,39.3,146,0,8.699999999999989,6218.499914442172,0.2673469387755102,0,1
301.1,309.8,1493,38.9,149,0,8.699999999999989,6081.882521913065,0.2593333333333333,1,0
301.2,309.8,1709,27.0,151,0,8.600000000000023,4832.083660486461,0.17763157894736842,0,0
301.1,309.6,1501,36.1,156,0,8.5,5674.3551228893975,0.22993630573248408,1,0
301.1,309.7,1668,30.8,158,0,8.599999999999966,5379.914587419449,0.19371069182389938,1,0
301.1,309.6,1502,48.9,160,0,8.5,7691.435630077745,0.30372670807453417,1,0
301.0,309.7,1288,58.4,162,0,8.699999999999989,7876.936204296711,0.35828220858895704,0,1
301.0,309.7,1491,42.9,165,0,8.699999999999989,6698.283944498405,0.258433734939759,1,0
301.1,309.8,1519,39.6,167,0,8.699999999999989,6299.144597859823,0.2357142857142857,1,0
301.2,309.9,1984,19.7,169,0,8.699999999999989,4092.9506849008776,0.11588235294117646,1,0
301.2,309.9,1643,32.9,171,0,8.699999999999989,5660.594947066673,0.19127906976744186,1,0
301.2,310.0,1625,31.6,173,0,8.800000000000011,5377.359425394529,0.18160919540229886,0,1
301.3,310.0,2068,17.8,176,0,8.699999999999989,3854.776073856724,0.10056497175141244,0,1
301.3,310.1,1469,39.7,179,0,8.800000000000011,6107.182814749975,0.22055555555555556,0,0
301.3,310.1,1558,36.3,184,0,8.800000000000011,5922.467638694407,0.1962162162162162,1,0
301.3,310.0,1344,54.8,186,0,8.699999999999989,7712.735628269085,0.293048128342246,1,0
301.3,310.1,1455,44.1,188,0,8.800000000000011,6719.395447130529,0.23333333333333334,0,0
301.3,310.1,1355,53.6,193,0,8.800000000000011,7605.586374830651,0.27628865979381445,1,0
301.3,310.1,1269,56.8,195,1,8.800000000000011,7548.11617322098,0.2897959183673469,1,0
301.3,310.0,1550,41.5,197,0,8.699999999999989,6736.098248072115,0.20959595959595959,1,0
301.3,310.1,1525,37.8,199,0,8.800000000000011,6036.5702838727875,0.18899999999999997,0,1
301.3,310.0,1696,32.4,202,0,8.699999999999989,5754.392431727352,0.15960591133004925,0,1
301.4,310.1,1937,21.8,205,0,8.700000000000045,4421.9592115358255,0.10582524271844661,1,0
301.4,310.0,1689,32.1,207,0,8.600000000000023,5677.580491347082,0.15432692307692308,0,1
301.3,310.0,1593,30.8,210,0,8.699999999999989,5138.011953093035,0.14597156398104266,0,1
301.3,309.9,1565,36.0,213,0,8.599999999999966,5899.911003441631,0.16822429906542055,0,1
301.3,310.0,1665,31.4,0,0,8.699999999999989,5474.853517410932,31.4,1,0
301.3,310.0,1532,36.3,2,0,8.699999999999989,5823.633133812471,12.1,0,0
301.3,310.0,1438,40.9,7,0,8.699999999999989,6159.008621558693,5.1125,1,0
301.3,310.1,1531,41.6,9,0,8.800000000000011,6669.559315669084,4.16,1,0
301.3,310.0,1506,40.8,11,0,8.699999999999989,6434.4844093764705,3.4,1,0
301.2,309.9,1382,52.4,13,0,8.699999999999989,7583.469562549377,3.742857142857143,1,0
301.2,309.9,1456,50.8,15,0,8.699999999999989,7745.575743474611,3.175,0,1
301.2,310.0,1445,45.6,18,0,8.800000000000011,6900.194104344621,2.4,0,1
301.2,309.9,1515,40.9,21,0,8.699999999999989,6488.802546357038,1.8590909090909091,1,0
301.2,309.9,1449,45.5,23,0,8.699999999999989,6904.121095161609,1.8958333333333333,1,0
301.2,309.9,1362,50.7,25,0,8.699999999999989,7231.255138179914,1.9500000000000002,0,0
301.2,309.9,1687,29.7,30,0,8.699999999999989,5246.86813853992,0.9580645161290322,1,0
301.2,310.0,1618,37.6,32,0,8.800000000000011,6370.814798263717,1.1393939393939394,1,0
301.2,310.1,1558,32.6,34,0,8.900000000000034,5318.800138331616,0.9314285714285715,0,1
301.3,310.1,1662,31.0,37,0,8.800000000000011,5395.37122327511,0.8157894736842105,1,0
301.2,310.1,1295,56.6,39,0,8.900000000000034,7675.643891005701,1.415,0,1
301.2,310.2,1385,42.3,42,0,9.0,6135.059213562828,0.983720930232558,1,0
301.2,310.1,1479,45.5,44,0,8.900000000000034,7047.063560899945,1.011111111111111,0,1
301.3,310.3,1400,44.3,47,0,9.0,6494.719212521298,0.9229166666666666,1,0
301.2,310.3,1357,54.5,49,0,9.100000000000023,7744.706569507118,1.09,0,1
301.1,310.2,1657,34.1,52,0,9.099999999999966,5917.05362735472,0.6433962264150944,1,0
301.1,310.2,1496,43.4,54,0,9.099999999999966,6799.076708801078,0.7890909090909091,1,0
301.2,310.3,1379,43.2,56,0,9.100000000000023,6238.449027792468,0.7578947368421053,0,1
301.2,310.3,1548,38.6,59,0,9.100000000000023,6257.298583714007,0.6433333333333333,1,0
301.2,310.3,1499,38.1,61,0,9.100000000000023,5980.744182418497,0.614516129032258,1,0
301.3,310.5,1390,45.8,63,0,9.199999999999989,6666.669050427779,0.715625,1,0
301.3,310.4,1538,38.4,65,0,9.099999999999966,6184.66496156301,0.5818181818181818,0,0
301.3,310.5,1365,47.7,70,0,9.199999999999989,6818.355615718608,0.671830985915493,1,0
301.3,310.5,1503,48.6,72,0,9.199999999999989,7649.338288519643,0.6657534246575343,1,0
301.2,310.4,1390,49.9,74,0,9.199999999999989,7263.466934854721,0.6653333333333333,1,0
301.2,310.3,1497,45.7,76,0,9.100000000000023,7164.182135025772,0.5935064935064935,1,0
301.3,310.4,1577,48.3,78,0,9.099999999999966,7976.409499684877,0.6113924050632911,0,1
301.4,310.5,1432,54.3,81,0,9.100000000000023,8142.756830692456,0.6621951219512194,1,0
301.4,310.5,1563,39.9,83,0,9.100000000000023,6530.711392355925,0.475,0,1
301.4,310.4,1433,43.4,86,0,9.0,6512.751954352903,0.49885057471264366,1,0
301.3,310.4,1384,50.1,88,0,9.099999999999966,7261.100268389017,0.5629213483146067,1,0
301.3,310.4,1346,46.7,90,0,9.099999999999966,6582.495311262598,0.5131868131868133,1,0
